CO_GT,PT08_S1_CO,NMHC_GT,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,PT08_S2_NMHC
1.7000000000000002,1201.0,-900.0,216.4,701.75,110.0,1306.5,780.25,24.32500038147,114.324999427795,2.3713415515000156,972.0
3.9,1503.0,-900.0,854.7,467.5,139.2,1619.25,1552.75,8.7749999523163,238.44999656677302,1.8888412376077817,1384.0
4.5,1350.75,-900.0,856.9,544.5,190.5,1394.0,1614.5,8.4250002861023,151.67499885559002,1.2115303139896496,1373.0
0.7999999999999999,918.0,62.0,49.0,1365.5,59.0,1232.25,434.5,10.750000095367,174.699999427795,1.5918290828032438,737.0
1.0,-900.0,-900.0,51.0,-900.0,66.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
5.0,1554.0,-900.0,303.0,474.0,150.0,2571.5,1765.0,27.525000190735,136.749997711183,3.3792768375339284,1676.25
1.2000000000000002,831.25,-900.0,109.0,1203.5,78.0,819.5,785.25,4.1499999523163,151.15000114440997,0.9307134329057029,703.75
1.5,-900.0,-900.0,59.0,-900.0,71.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
3.1,1117.75,-900.0,192.0,714.75,161.0,1717.5,1140.75,29.775000190735,75.099998569489,2.149293585790052,1313.0
1.5,1060.75,-900.0,76.0,897.5,84.0,1658.0,861.75,28.475,117.47499713897801,3.076112004745129,1008.5
3.5,1505.25,-900.0,617.9,495.5,230.3,1395.25,1883.75,9.0500000476837,164.200002288817,1.354163886333858,1336.0
4.3,1480.0,-900.0,444.0,464.25,92.0,1976.5,1531.5,21.70000038147,207.624997711183,3.6260722597097237,1507.25
2.4,1196.25,-900.0,120.0,666.75,106.0,1874.5,1207.25,26.224999523163003,136.00000057220498,3.122939216984031,1242.5
-900.0,992.0,-900.0,-900.0,1045.75,-900.0,1433.0,545.5,17.949999904633,140.27500114440997,1.9931306183799473,902.75
2.8000000000000003,1193.75,-900.0,430.0,609.0,131.0,1679.0,1292.5,21.149999713898,173.725,2.953434672673705,1294.25
0.2,921.75,-900.0,204.0,985.0,109.0,966.25,960.75,3.7500000357628003,173.949999427795,1.0302831274222184,872.0
3.4,1497.25,-900.0,887.0,459.5,192.0,1467.75,2335.5,8.6499999523163,162.77499828338497,1.3108390841715305,1510.5
1.3,1077.5,82.0,71.0,1145.0,82.0,1336.25,694.25,15.150000190735,133.75000057220498,1.6147303795949044,851.25
3.0,1366.5,-900.0,270.0,569.75,88.0,1720.25,1196.75,28.699999427795003,112.75000057220498,2.9936404588380303,1307.25
-900.0,1018.75,-900.0,-900.0,865.25,-900.0,1397.0,911.0,20.574999427795003,192.249997711183,3.149407604780407,861.25
-900.0,1091.0,-900.0,328.6,773.0,179.3,1009.0,1133.0,5.9000000715256,130.30000171661501,0.9064163441675643,1020.5
1.8,1051.75,-900.0,155.0,864.75,118.0,1708.5,933.0,27.225,115.00000057220498,2.8096176833618967,1085.75
1.7000000000000002,1103.5,130.0,116.0,945.0,72.0,1547.75,1000.0,10.425000047684,196.75000343322696,1.7449595057345177,1025.25
2.5,1202.75,-900.0,393.0,697.5,129.0,1354.5,1095.75,11.85,248.124997711183,2.376138258805114,1016.25
0.7999999999999999,906.25,-900.0,161.5,1021.0,110.5,826.0,868.0,-1.1749999910592999,142.52500114440997,0.640457420114806,829.5
-900.0,1399.25,-900.0,-900.0,487.75,-900.0,2082.0,1706.0,32.850000476837,88.300000286101,2.9688959657189797,1666.75
6.0,1443.5,-900.0,766.5,464.0,246.8,1544.0,1900.5,9.6250000953674,117.1,1.0287038220260742,1558.0
3.4,1121.75,-900.0,-900.0,810.75,-900.0,1879.75,1090.25,26.57500038147,89.27500114441,2.1246720468805385,1355.5
0.4,743.0,-900.0,-900.0,1492.5,-900.0,1071.75,383.5,15.35,157.225,1.9034310646713986,648.5
-900.0,906.75,-900.0,111.0,872.75,38.0,1331.75,872.25,15.550000286102,235.825002288817,2.839934569471237,878.5
3.4,1256.5,-900.0,538.5,620.5,132.5,1309.0,1257.75,5.9250000476836995,244.075002288817,1.613653134848784,1185.0
1.3,917.75,-900.0,155.0,984.75,102.6,858.0,551.5,3.4500000238419,140.04999885559002,0.8336234789767865,803.0
1.1,-900.0,-900.0,66.0,-900.0,60.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.2,1358.25,-900.0,132.0,883.25,122.0,1633.75,1196.0,14.550000047684,173.42500171661501,1.9911156564122925,1139.0
-900.0,1198.0,-900.0,179.0,707.25,160.0,1691.0,1195.5,39.225,48.17499957084701,2.320033728889395,1276.75
0.30000000000000004,861.5,-900.0,44.0,1197.5,57.0,1162.5,671.25,15.624999856949,96.70000085830598,1.2281447012503957,783.5
2.4,1142.5,-900.0,164.0,692.25,128.0,1804.75,1082.0,22.774999713898,143.27500114440997,2.6954058219846138,1232.25
1.7000000000000002,1069.5,-900.0,121.0,876.5,93.0,1669.0,808.5,29.225,112.15000114440998,3.0665515486232513,990.0
0.5,730.25,-900.0,-900.0,1543.5,-900.0,897.75,332.0,9.975,162.85000286102198,1.4218739513961562,628.25
2.1,1127.75,-900.0,430.0,709.25,163.0,1306.25,1237.25,15.24999961853,175.074999427795,2.0956632189165765,1080.5
1.1,987.25,-900.0,38.0,927.25,45.0,1658.25,728.0,23.399999713898,178.15000114440997,3.4506845255201974,927.5
-900.0,1130.25,-900.0,-900.0,785.5,-900.0,1786.5,1169.5,30.12499961853,82.675000286101,2.4018955603335566,1228.75
1.4000000000000001,1081.25,-900.0,55.0,821.75,48.0,1633.25,672.0,38.125000572205,92.12500057220498,4.104336568426248,952.0
2.0,-900.0,211.0,111.0,-900.0,82.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
3.5,1260.25,-900.0,456.0,609.75,149.0,1367.0,1223.75,4.874999856948899,244.300004577637,1.511040904018316,1268.0
1.4000000000000001,935.75,-900.0,169.7,995.5,116.1,867.5,557.0,4.1,134.725,0.837856384444223,826.0
2.9,1497.75,-900.0,227.0,828.5,153.0,1765.0,1569.75,20.900000667572,103.449999427795,1.7729125199685727,1276.5
-900.0,991.0,-900.0,-900.0,817.25,-900.0,1367.25,742.5,20.300000286102,136.75000057220498,2.232570682029361,1056.25
6.8,1456.5,-900.0,705.0,485.5,205.0,2110.75,1843.5,24.800000286102,83.79999885558999,1.8118951819938964,1855.5
-900.0,1256.75,-900.0,-900.0,640.0,-900.0,1607.5,1212.75,20.699999904633,192.02499828338497,3.1691056303817997,1162.25
0.4,839.25,-900.0,-900.0,1094.5,-900.0,1413.0,698.0,21.724999523163003,138.324999427795,2.4521422655245715,767.75
0.7999999999999999,920.5,-900.0,61.0,938.75,47.0,1595.75,855.25,23.274999713898,204.02500114440997,3.909051323184226,843.75
1.0,912.75,54.0,49.0,1394.25,59.0,1168.75,419.25,10.725000238419,143.950002288817,1.3270908607863523,747.5
0.4,765.25,-900.0,22.0,1257.25,33.0,1417.25,512.0,22.900000190735,144.475,2.73685518779396,717.75
6.6,1663.5,-900.0,730.5,375.5,228.0,1916.5,2002.75,15.975000238419,143.725,1.8146875013108563,1659.75
3.8000000000000003,1394.5,-900.0,407.0,483.0,125.0,1958.25,1401.5,20.875000095367003,194.274995422363,3.2383120864769106,1522.25
1.4000000000000001,1101.0,-900.0,197.6,719.0,134.7,1106.25,1108.5,11.975,160.374997711183,1.582790351008291,920.25
0.9,1003.25,-900.0,70.0,1135.25,67.0,1405.0,567.0,23.674999809265003,102.02500114440998,2.0498540973712673,868.0
1.7000000000000002,1013.25,-900.0,116.0,1013.25,94.0,1475.75,837.25,25.125000095367003,72.700000858306,1.6136799918801152,1074.0
4.199999999999999,1208.25,-900.0,269.0,625.75,188.0,1893.5,1397.25,32.549999809265,64.52499971389899,2.16054467499695,1491.0
2.9,1470.25,228.0,159.0,854.5,111.0,1836.5,1253.5,23.949999904633,94.07500228881699,1.927470422217028,1291.0
3.4,1332.75,-900.0,693.8,547.25,235.9,1274.25,1797.25,10.575000143051,116.725,1.085162694304176,1267.25
2.2,1069.25,-900.0,430.6,704.0,206.7,1027.25,1153.75,8.975,101.35,0.8699999573767835,1089.75
2.8000000000000003,1287.75,180.0,219.0,967.0,144.0,1611.25,1168.5,14.425000047684,115.449999427795,1.3486085884307804,1187.25
1.0,920.0,-900.0,69.0,943.75,84.0,1486.0,568.25,31.324999904633,70.37500057220498,2.197463618713412,981.0
1.6,996.75,-900.0,202.0,831.0,73.0,1438.25,826.75,19.775000190735,206.04999885559002,3.212553941982411,949.25
0.9,993.0,43.0,46.0,1317.5,62.0,1398.75,868.75,14.85,177.77499828338497,2.0758162215632994,790.0
2.5,1142.25,-900.0,187.0,713.75,130.0,1804.25,1324.75,24.600000476837,103.07500228881699,2.1813189315439847,1267.75
1.0,1013.75,-900.0,170.8,822.25,118.3,1060.5,944.5,9.0249999523163,190.6,1.5535304377775807,816.75
1.6,1159.5,-900.0,87.0,870.0,84.0,1665.75,974.75,18.99999961853,187.749997711183,2.8041814255746904,992.25
4.699999999999999,1556.25,-900.0,727.7,482.0,193.2,1554.25,1743.75,13.074999904633,185.874997711183,1.944861731979156,1385.25
-900.0,1154.5,-900.0,-900.0,1061.25,-900.0,1473.75,830.25,15.400000190735,176.950002288817,2.136245386587978,870.0
0.9,998.25,-900.0,77.0,803.5,71.0,1609.75,1140.5,23.74999961853,154.67499885559002,3.0703172815799338,951.5
1.5,1066.0,-900.0,199.2,788.0,131.2,1016.25,809.75,8.3750000953674,143.42499599456798,1.147553147974139,912.75
-900.0,1222.25,-900.0,210.0,654.0,163.0,1782.75,1307.5,38.125000572205,51.69999871254101,2.3453003041630347,1358.5
-900.0,1347.0,-900.0,163.0,560.25,103.0,2012.25,1557.5,24.299999809265003,139.449999427795,2.8668361899896535,1400.0
1.0,823.0,-900.0,216.4,1119.5,110.3,672.5,473.5,3.1500000119209,87.324999427795,0.5479006975465764,759.0
4.699999999999999,1483.25,-900.0,713.0,468.5,152.0,1901.5,1666.25,20.824999904633,166.6,2.7828531264880434,1558.0
2.0,1075.0,-900.0,124.0,702.5,158.0,1744.0,817.5,36.975,68.050000286101,2.8773412213682685,1231.5
3.0,959.0,-900.0,272.0,875.75,112.0,1059.5,837.75,9.0249999523163,172.449999427795,1.4150444625682346,915.5
0.7,893.25,-900.0,-900.0,1090.25,-900.0,1288.5,580.75,18.774999713898,220.52500114440997,3.2327606181431223,746.0
1.6,1158.5,165.0,109.0,792.0,74.0,1652.0,1141.5,14.700000143051,170.499997711183,1.9769828075091962,1128.5
-900.0,1227.0,-900.0,-900.0,772.5,-900.0,1518.5,1304.75,24.1,122.35,2.498629215761692,1138.5
-900.0,1088.0,-900.0,105.0,922.5,63.0,1762.25,958.75,25.07500038147,139.52499828338497,2.998380011237,1079.5
1.0,1104.75,-900.0,239.6,730.25,140.7,936.5,1306.5,3.6500000119209,155.27500114440997,0.9246778307094166,918.25
4.699999999999999,1453.25,-900.0,253.0,591.75,142.0,2114.75,1603.5,19.24999961853,157.074999427795,2.397189223194146,1479.25
3.2,1332.75,-900.0,253.0,626.25,201.0,1904.25,1386.5,39.249999618530005,50.72499928474301,2.4409379779029385,1459.75
3.1,-900.0,-900.0,439.1,-900.0,149.5,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
-900.0,999.5,-900.0,-900.0,928.0,-900.0,1681.0,802.75,27.050000286102,88.14999971389899,2.155362436384395,1167.0
2.2,1145.5,252.0,125.0,862.75,97.0,1554.0,960.25,21.600000476837,82.29999885558999,1.4882465578208446,1175.75
2.8000000000000003,1169.25,-900.0,534.0,640.5,168.0,1406.5,1260.25,10.274999952316,214.00000343322696,1.8717909888903237,1245.75
-900.0,1386.25,-900.0,-900.0,832.0,-900.0,1716.5,993.25,25.900000190735,79.6,1.834972803832526,1251.5
2.6,1159.5,-900.0,432.0,865.0,145.0,1535.5,1190.75,32.875001049042,56.79999885559,1.9468792900093304,1319.5
-900.0,1018.0,-900.0,114.0,829.75,99.0,1649.5,824.5,28.924999332428,116.79999885559,3.1367952959432728,1015.5
0.7999999999999999,949.5,54.0,48.0,1396.0,60.0,1276.0,564.25,8.075000143051101,208.29999885559002,1.5917170946852834,752.0
2.0,-900.0,-900.0,226.5,-900.0,156.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.6,1008.5,147.0,94.0,1031.75,82.0,1422.5,637.5,20.07500038147,98.124997711183,1.6089089264943564,982.25
1.2000000000000002,924.5,-900.0,122.0,1049.0,93.1,828.0,470.5,2.9749999403954,149.199996566773,0.8564548063667414,754.25
0.5,897.5,-900.0,-900.0,1305.5,-900.0,1484.0,499.0,15.749999856949,243.100005722047,2.9603126101377617,694.5
3.1,1224.75,-900.0,556.0,795.5,137.0,1587.25,1417.5,19.774999713898,112.60000286102198,1.8002297601266666,1396.25
-900.0,1028.25,-900.0,139.0,779.0,129.0,1614.5,866.5,31.549999809265003,68.050000286101,2.1540812287732103,1194.75
-900.0,1054.25,-900.0,-900.0,853.0,-900.0,1580.0,652.75,33.400000190735,99.32500228881699,3.428491864640269,941.25
2.8000000000000003,1403.0,-900.0,195.0,626.25,95.0,1983.0,1521.0,17.225,139.67500171661501,1.9019506738785588,1426.75
-900.0,940.25,-900.0,-900.0,1264.0,-900.0,1424.0,508.0,14.274999952316,217.075002288817,2.426358655087269,762.25
2.7,1041.25,-900.0,319.6,756.0,141.6,1122.25,946.75,9.3249999046326,149.35,1.26153879268698,1041.75
5.8,1502.75,-900.0,725.5,471.0,178.5,1665.0,1641.25,7.325000023841899,235.749997711183,1.7060949001979915,1506.5
2.1,1358.25,78.0,177.0,1134.0,113.0,1530.0,1103.5,10.85,172.37500057220498,1.5815891514799534,1049.75
-900.0,1111.25,-900.0,-900.0,889.75,-900.0,1608.0,756.25,17.774999713898,162.17499885559002,2.2652598963208455,1008.75
3.3000000000000003,1441.0,525.0,172.0,682.0,127.0,1981.75,1331.75,27.799999809265003,79.6,2.038523365829835,1498.0
-900.0,1010.5,-900.0,-900.0,842.5,-900.0,1631.5,592.0,33.074999427795,114.324999427795,3.8625898070775717,944.0
3.0,1334.25,293.0,184.0,842.25,104.0,1699.5,1185.0,8.2000000238419,170.35,1.3299815538568922,1275.25
3.1,1185.25,-900.0,170.0,696.25,123.0,1837.25,1152.5,17.824999427795003,152.79999885559002,2.146355293843494,1339.25
-900.0,968.75,-900.0,-900.0,782.0,-900.0,1419.75,1023.0,24.050000286102,151.00000057220498,3.051969433403902,946.25
2.4,1134.0,-900.0,114.0,694.0,103.0,1887.0,1191.5,27.174999809265003,142.15000114440997,3.440137459317842,1229.75
1.4000000000000001,1051.5,166.0,79.0,994.25,82.0,1470.75,649.0,15.875000333786,145.975,1.830631793683347,957.5
5.1,1421.25,-900.0,852.0,1102.25,146.0,1812.25,1548.75,9.6499999523163,234.999991989136,1.9676172628653132,1569.0
3.7,1363.75,-900.0,228.0,567.0,188.0,2003.0,1470.75,40.749999618530005,54.69999942779501,2.83604430100404,1502.0
1.9000000000000001,1129.75,-900.0,88.0,682.0,86.0,1770.75,1042.0,28.650000190735,127.00000057220498,3.3502926970089164,1177.0
4.3999999999999995,-900.0,-900.0,801.0,-900.0,162.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.6,1093.5,-900.0,188.0,765.0,64.0,1540.0,884.5,20.949999904633,204.40000114440997,3.4170390841608764,994.0
2.2,1087.0,-900.0,-900.0,721.75,-900.0,1317.5,1006.25,11.674999809265,240.325002288817,2.279721968559753,1055.5
2.5,1129.25,-900.0,136.0,745.0,148.0,1853.0,898.0,37.32500038147,64.97500143051099,2.802789257589079,1293.25
1.4000000000000001,995.25,-900.0,90.0,1023.75,92.0,1438.25,659.75,16.224999761581003,156.1,1.9919040026084691,923.25
2.2,1063.25,-900.0,125.0,741.5,117.0,1643.5,1097.25,24.1,104.800001716615,2.1542861595727776,1202.75
-900.0,1077.0,-900.0,-900.0,672.75,-900.0,1593.75,989.0,25.1,142.97500286102198,3.0744889583238404,1105.5
3.1,1370.5,-900.0,144.0,698.5,131.0,1886.25,1195.25,30.95000038147,61.675000286101,1.8991008443903135,1427.75
4.8,1445.75,-900.0,405.0,508.0,174.0,2068.75,1448.25,27.274999713898,137.949999427795,3.3603123631993634,1594.25
1.5,1052.5,-900.0,156.0,875.25,77.0,1207.25,872.5,11.175000047684,204.550004577637,1.895885602059413,922.5
5.6,1537.75,-900.0,709.0,461.0,164.0,2137.5,1394.5,19.800000286102,246.77500114440997,3.833748969493498,1607.0
5.6,1617.25,854.0,270.0,621.75,165.0,2102.0,1646.0,20.850000476837,110.124997711183,1.875555205153368,1579.25
2.2,1103.3333333333,-900.0,268.2,757.0,169.5,1029.3333333332998,983.66666666667,7.033333396911599,144.699998474122,1.0664980673413629,974.33333333333
1.1,-900.0,-900.0,46.0,-900.0,60.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
5.199999999999999,1452.0,-900.0,482.0,504.75,214.0,2061.75,1568.0,28.924999809265003,116.95000228881699,3.1406988046729314,1608.25
1.8,951.5,-900.0,250.3,963.25,164.8,809.75,712.75,4.725,101.424997425079,0.6795341429967681,865.0
1.6,1176.75,-900.0,137.0,797.75,74.0,1718.25,1097.5,14.624999856949,197.19999656677302,2.260781947374713,1114.25
2.2,1417.25,-900.0,122.0,927.75,95.0,1661.75,943.25,19.150000190735,131.499997711183,2.0111352279767183,1117.25
-900.0,1135.25,-900.0,-900.0,895.0,-900.0,1581.25,945.25,16.35,171.77500114440997,2.1983934770985716,1004.5
3.9,-900.0,-900.0,542.5,-900.0,289.7,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
3.0,1207.5,-900.0,385.0,729.0,127.0,1239.25,1093.75,6.725,250.075002288817,1.7366467103223273,1094.25
1.3,949.25,96.0,66.0,1156.0,76.0,1331.0,611.75,16.149999952316,124.15000114440998,1.5973614333334623,859.25
1.5,1048.25,-900.0,298.0,806.75,82.0,1208.0,1021.0,10.725,236.424993133546,2.1159348635843496,931.0
7.3,1589.25,-900.0,1079.0,469.75,229.0,1586.5,2182.75,6.4250000476836995,173.87500057220498,1.2150513171218806,1611.75
2.3000000000000003,1100.75,-900.0,172.0,760.0,121.0,1794.5,960.5,33.574999427795,68.87499914169399,2.4297226118112896,1254.5
1.2000000000000002,1019.25,-900.0,111.0,781.5,79.0,1593.75,983.5,23.699999904633,162.77500114440997,3.216662115839653,979.25
2.0,1100.0,-900.0,142.0,778.5,111.0,1694.5,947.75,23.174999809265003,132.77499828338497,2.5634134292681816,1142.5
0.9,979.25,-900.0,51.0,864.5,51.0,1539.75,1012.0,25.049999809265003,151.89999828338497,3.250974450362544,864.5
3.2,1372.75,-900.0,379.0,562.0,89.0,1823.0,1309.25,23.899999713898,195.02500114440997,3.87931074616063,1307.25
0.4,854.75,-900.0,33.0,1307.5,51.0,1277.25,610.0,20.050000286102,103.6,1.6907535471956614,731.5
-900.0,1434.25,-900.0,-900.0,559.75,-900.0,2016.5,1602.5,26.6,150.77500114440997,3.5260033910924387,1472.25
1.6,1018.25,-900.0,159.0,888.75,67.0,1156.0,926.75,9.0000000953674,249.174993133546,1.9973288213324978,869.5
0.9,1046.0,-900.0,98.0,924.5,58.0,1777.25,978.75,19.625000095367003,204.024995422363,3.1537527838210866,1098.75
2.2,1226.5,-900.0,305.0,729.5,93.0,1343.0,1182.75,16.1,174.325002288817,2.1964121729768395,1108.0
2.6,1136.0,-900.0,174.0,732.5,138.0,1837.5,1087.25,34.424999809265,67.15000114441,2.4814044039870016,1280.5
1.5,1077.0,-900.0,172.0,1029.0,82.0,1314.75,798.0,13.899999713898,241.225,2.6242704059998694,916.0
-900.0,1238.5,-900.0,-900.0,643.0,-900.0,1605.0,1237.25,21.425000286102,189.17499885559002,3.259578160418485,1172.0
-900.0,1330.0,-900.0,463.0,543.0,121.0,1733.25,1415.75,23.824999904633,149.64999828338497,2.986630742819155,1372.5
-900.0,842.0,-900.0,-900.0,1117.5,-900.0,1239.5,471.75,16.099999523163,208.67499885559002,2.6097382565020766,751.75
3.0,1251.5,-900.0,217.0,658.75,105.0,2100.0,1328.5,21.824999904633,161.87500057220498,2.8695689435979266,1442.25
0.7,867.5,-900.0,80.0,1301.25,78.0,1356.0,549.75,18.975,126.32500228881699,1.9162019109271164,861.5
-900.0,1297.25,-900.0,-900.0,893.0,-900.0,1616.25,882.75,25.175000286102,101.425001716615,2.2188314600237593,1073.5
2.1,1079.0,-900.0,115.0,782.75,107.0,1778.75,818.75,36.199998474121,68.12499914169399,2.764856921777779,1219.25
-900.0,1252.75,-900.0,-900.0,835.5,-900.0,1718.75,1070.75,14.675000286102,224.65000114440997,2.569534531867129,1099.0
1.0,914.5,-900.0,96.0,920.0,68.0,1607.25,827.75,17.85,169.6,2.3750217537674465,980.75
-900.0,785.5,-900.0,41.7,1743.25,35.9,799.75,290.5,3.4249999880791,174.324999427795,1.0117271898643154,533.25
1.4000000000000001,1139.5,89.0,107.0,1103.0,94.0,1397.25,679.25,12.800000047684,188.124994850158,1.9345253102119542,856.75
0.7,907.0,-900.0,78.1,1129.6666666667,71.1,972.33333333333,577.33333333333,3.2666666666667,248.39999542236401,1.385298677532038,666.0
-900.0,1000.0,-900.0,-900.0,849.5,-900.0,1062.0,878.0,8.6250000953674,131.04999885559002,1.073088936599163,972.25
-900.0,865.0,-900.0,-900.0,1150.0,-900.0,905.5,512.25,8.5749999046326,140.27499828338497,1.1381976237209197,701.75
1.5,1048.5,-900.0,304.7,726.5,185.9,1086.25,1027.75,5.35,133.15000114440997,0.8939815842004059,1095.25
-900.0,962.25,-900.0,-900.0,1056.25,-900.0,1433.0,924.5,16.325000143051,160.29999885559002,2.055066543158117,890.5
-900.0,1487.75,-900.0,515.0,465.25,157.0,1913.0,1653.25,26.850000476837,129.92499885559002,3.095362667572947,1567.0
2.9,1048.0,-900.0,209.0,758.0,127.0,1648.25,983.5,31.975,55.149999713899,1.8045799836304817,1276.75
-900.0,910.25,-900.0,-900.0,1079.0,-900.0,1043.75,613.5,10.450000143051,194.350002861022,1.727540395842289,722.25
1.4000000000000001,993.5,-900.0,182.0,860.75,69.0,1463.75,955.0,18.725,180.17500171661501,2.6514117630486362,1036.0
-900.0,1018.0,-900.0,87.8,846.0,66.2,1173.25,763.5,14.625000095367,199.29999885559002,2.2838040357876443,754.0
3.5,1584.5,228.0,220.0,781.75,147.0,1830.5,1650.0,16.750000095367003,148.825002288817,1.9639800946499297,1289.75
3.0,1454.5,346.0,207.0,777.0,124.0,1784.5,1167.75,12.375000095367,220.07499656677302,2.1883396722668236,1175.25
1.0,940.5,-900.0,132.0,877.0,55.0,1260.75,793.0,15.699999904633,212.499997711183,2.5922652707641327,876.25
2.8000000000000003,1405.5,-900.0,315.0,592.75,163.0,1916.0,1846.5,29.949999904633,99.324999427795,2.838505361365127,1377.25
2.1,1043.5,-900.0,290.0,1111.25,115.0,1248.0,907.25,14.649999952316,169.6,1.9611567127862881,1023.75
3.7,-900.0,-900.0,638.0,-900.0,214.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
5.1,1357.0,-900.0,390.0,521.25,135.0,2406.5,1661.75,20.699999427795003,143.27500114440997,2.389535981872295,1705.5
1.8,1127.5,-900.0,330.0,712.5,113.0,1187.25,1288.5,9.0500000476837,210.399995422363,1.707255672615413,1078.25
2.7,1129.25,-900.0,480.0,674.75,159.0,1327.0,1191.0,9.7749999523163,219.325002288817,1.8573595290516833,1173.0
4.5,1622.75,347.0,277.0,750.0,150.0,1953.5,1628.75,12.249999856949,160.14999828338497,1.6072404455650608,1449.0
3.0,1287.5,-900.0,374.2,500.75,117.7,1546.0,1297.5,12.225000238419,202.14999828338497,1.9997006431829008,1288.25
0.6,928.25,-900.0,41.0,1153.25,38.0,1374.25,620.0,17.125000095367003,134.04999885559002,1.8185822688095514,806.0
1.8,1125.5,-900.0,68.0,720.25,69.0,1760.75,929.25,31.724999523163003,130.75000057220498,4.088747789188089,1024.5
3.7,1364.75,-900.0,559.0,534.5,120.0,1855.25,1299.0,18.574999904633,228.700002288817,3.3090972234740357,1405.75
0.30000000000000004,945.25,-900.0,171.3,889.25,110.8,1025.5,648.75,9.2749999523163,165.17500171661501,1.3804724956138057,878.5
2.0,1062.75,182.0,109.0,974.0,82.0,1505.25,725.25,14.274999952316,138.85,1.587647240412058,1056.5
